0.0,409404.46875,-204772.046875,-204632.4375,.010084248147905,34.7657661437988,-34.775852203369
.999999974738E-5,409399.53125,-203432.921875,-205966.625,-.1452247351408,34.8431930541992,-34.697967529297
.199999994948E-4,409391.25,-202092.15625,-207299.078125,-.29629892110825,34.9180068969727,-34.62170791626
.299999992421E-4,409377.09375,-200748.515625,-208628.59375,-.44738307595253,34.9923324584961,-34.544948577881
.399999989895E-4,409357.15625,-199402.015625,-209955.125,-.59847432374954,35.0661697387695,-34.467693328857
.499999987369E-4,409331.375,-198052.6875,-211278.6875,-.7495698928833,35.1395149230957,-34.389942169189
.599999984843E-4,409299.78125,-196700.53125,-212599.234375,-.90066695213318,35.2123680114746,-34.311698913574
.700000018696E-4,409262.34375,-195345.59375,-213916.75,-1.0517627000809,35.284725189209,-34.232963562012
.79999997979E-4,409219.09375,-193987.859375,-215231.234375,-1.2028546333313,35.3565902709961,-34.153732299805
.900000013644E-4,409170.03125,-192627.375,-216542.65625,-1.3539397716522,35.4279556274414,-34.074016571045
.999999974738E-4,409115.15625,-191264.140625,-217851.,-1.5050156116486,35.4988250732422,-33.993808746338
.110000000859E-3,409054.09375,-189898.015625,-219156.078125,-1.6560573577881,35.5691833496094,-33.91312789917
.119999996969E-3,408987.21875,-188529.203125,-220458.03125,-1.807040810585,35.6390228271484,-33.831981658936
.130000000354E-3,408914.9375,-187157.890625,-221757.046875,-1.9579877853394,35.7083473205566,-33.750358581543
.140000003739E-3,408836.8125,-185783.921875,-223052.890625,-2.1089193820953,35.777172088623,-33.668254852295
.150000007125E-3,408752.875,-184407.296875,-224345.578125,-2.2598326206207,35.8454971313477,-33.585662841797
.159999995958E-3,408663.125,-183028.0625,-225635.078125,-2.4107248783112,35.9133186340332,-33.502593994141
.169999999343E-3,408567.5625,-181646.21875,-226921.359375,-2.5615935325623,35.9806327819824,-33.419040679932
.180000002729E-3,408466.21875,-180261.796875,-228204.421875,-2.7124357223511,36.0474433898926,-33.335006713867
.190000006114E-3,408359.03125,-178874.796875,-229484.234375,-2.8632490634918,36.1137466430664,-33.250499725342
.199999994948E-3,408246.03125,-177485.265625,-230760.78125,-3.0140306949615,36.1795425415039,-33.165512084961
.209999998333E-3,408126.3125,-176092.734375,-232033.578125,-3.1647193431854,36.244800567627,-33.080081939697
.220000001718E-3,407999.90625,-174697.265625,-233302.65625,-3.3151988983154,36.3094596862793,-32.994262695313
.230000005104E-3,407868.84375,-173299.890625,-234568.96875,-3.4654836654663,36.3735313415527,-32.908046722412
.239999993937E-3,407733.03125,-171900.578125,-235832.453125,-3.6157085895538,36.4370803833008,-32.82137298584
.250000011874E-3,407591.40625,-170498.796875,-237092.59375,-3.76593542099,36.5001411437988,-32.73420715332
.260000000708E-3,407443.9375,-169094.59375,-238349.328125,-3.9161579608917,36.5627136230469,-32.646553039551
.269999989541E-3,407290.65625,-167687.953125,-239602.6875,-4.0663704872131,36.6247863769531,-32.558414459229
.280000007479E-3,407131.53125,-166278.9375,-240852.609375,-4.2165675163269,36.6863632202148,-32.469795227051
.289999996312E-3,406966.625,-164867.53125,-242099.109375,-4.3667435646057,36.7474365234375,-32.380695343018
.300000014249E-3,406795.90625,-163453.765625,-243342.15625,-4.5168933868408,36.8080101013184,-32.291114807129
.310000003083E-3,406619.3125,-162037.640625,-244581.6875,-4.6670074462891,36.8680763244629,-32.201068878174
.319999991916E-3,406436.75,-160619.109375,-245817.65625,-4.8170647621155,36.927619934082,-32.110557556152
.330000009853E-3,406248.4375,-159198.296875,-247050.140625,-4.9670538902283,36.986644744873,-32.019588470459
.339999998687E-3,406054.53125,-157775.328125,-248279.203125,-5.1169848442078,37.0451469421387,-31.928163528442
.34999998752E-3,405854.9375,-156350.15625,-249504.78125,-5.266872882843,37.103141784668,-31.836269378662
.360000005458E-3,405649.53125,-154922.734375,-250726.796875,-5.4167184829712,37.1606254577637,-31.743906021118
.369999994291E-3,405438.34375,-153493.109375,-251945.25,-5.5665168762207,37.2175941467285,-31.651077270508
.380000012228E-3,405221.40625,-152061.296875,-253160.109375,-5.7162637710571,37.2740516662598,-31.557786941528
.390000001062E-3,404998.65625,-150627.3125,-254371.359375,-5.8659543991089,37.3299903869629,-31.46403503418
.399999989895E-3,404770.15625,-149191.171875,-255578.984375,-6.0155849456787,37.3854103088379,-31.369825363159
.410000007832E-3,404535.65625,-147752.796875,-256782.859375,-6.1651363372803,37.4403038024902,-31.275165557861
.419999996666E-3,404294.78125,-146312.,-257982.78125,-6.3145527839661,37.4946365356445,-31.180086135864
.429999985499E-3,404047.84375,-144868.96875,-259178.875,-6.4637722969055,37.5483894348145,-31.084615707397
.440000003437E-3,403795.84375,-143424.234375,-260371.609375,-6.6128172874451,37.6015625,-30.988746643066
.44999999227E-3,403538.9375,-141977.859375,-261561.0625,-6.7617788314819,37.6542129516602,-30.892433166504
.460000010207E-3,403276.46875,-140529.578125,-262746.90625,-6.9107189178467,37.7063636779785,-30.795642852783
.469999999041E-3,403008.1875,-139079.25,-263928.9375,-7.0596418380737,37.7580184936523,-30.698377609253
.479999987874E-3,402734.125,-137626.90625,-265107.21875,-7.2085366249084,37.8091735839844,-30.600639343262
.490000005811E-3,402454.25,-136172.5625,-266281.6875,-7.3573908805847,37.8598251342773,-30.502435684204
.500000023749E-3,402168.59375,-134716.25,-267452.34375,-7.5061950683594,37.9099655151367,-30.403770446777
.509999983478E-3,401877.15625,-133258.,-268619.1875,-7.6549382209778,37.9595909118652,-30.304651260376
.520000001416E-3,401579.875,-131797.78125,-269782.125,-7.8036050796509,38.0086898803711,-30.205083847046
.530000019353E-3,401276.78125,-130335.625,-270941.15625,-7.9521780014038,38.057258605957,-30.105079650879
.539999979082E-3,400967.96875,-128871.6171875,-272096.34375,-8.1006479263306,38.1052894592285,-30.004642486572
.54999999702E-3,400653.5625,-127405.828125,-273247.71875,-8.2490186691284,38.1527862548828,-29.903768539429
.560000014957E-3,400333.53125,-125938.265625,-274395.25,-8.3972978591919,38.1997566223145,-29.802457809448
.569999974687E-3,400007.78125,-124468.8984375,-275538.875,-8.5454883575439,38.2461967468262,-29.700706481934
.579999992624E-3,399676.3125,-122997.734375,-276678.5625,-8.6935815811157,38.2921028137207,-29.598520278931
.590000010561E-3,399339.09375,-121524.8046875,-277814.3125,-8.841570854187,38.337474822998,-29.495903015137
.600000028498E-3,398996.1875,-120050.1328125,-278946.0625,-8.9894495010376,38.3823089599609,-29.392858505249
.609999988228E-3,398647.53125,-118573.7109375,-280073.84375,-9.1372089385986,38.4265975952148,-29.289390563965
.620000006165E-3,398292.9375,-117095.46875,-281197.46875,-9.2848243713379,38.4703369140625,-29.185512542725
.630000024103E-3,397932.28125,-115615.359375,-282316.9375,-9.4322509765625,38.5134963989258,-29.081245422363
.639999983832E-3,397565.875,-114133.5703125,-283432.3125,-9.5794553756714,38.5560646057129,-28.976610183716
.65000000177E-3,397194.34375,-112650.421875,-284543.9375,-9.7264642715454,38.5980529785156,-28.871589660645
.660000019707E-3,396817.78125,-111165.9765625,-285651.8125,-9.873345375061,38.6394996643066,-28.76615524292
.669999979436E-3,396435.84375,-109680.078125,-286755.75,-10.02015209198,38.6804313659668,-28.660278320313
.679999997374E-3,396048.15625,-108192.578125,-287855.59375,-10.166891098022,38.7208480834961,-28.553956985474
.690000015311E-3,395654.75,-106703.46875,-288951.25,-10.313548088074,38.7607460021973,-28.447196960449
.699999975041E-3,395255.5625,-105212.796875,-290042.78125,-10.460105895996,38.8001136779785,-28.340007781982
.709999992978E-3,394850.6875,-103720.5625,-291130.125,-10.606549263,38.8389472961426,-28.232397079468
.720000010915E-3,394440.09375,-102226.8046875,-292213.28125,-10.752861976624,38.8772392272949,-28.124376296997
.730000028852E-3,394023.75,-100731.53125,-293292.21875,-10.899026870728,38.9149780273438,-28.015949249268
.739999988582E-3,393601.71875,-99234.7734375,-294366.9375,-11.045028686523,38.9521560668945,-27.90712928772
.750000006519E-3,393174.0625,-97736.609375,-295437.46875,-11.190857887268,38.9887771606445,-27.797918319702
.760000024457E-3,392740.90625,-96237.0859375,-296503.84375,-11.33651638031,39.0248336791992,-27.688316345215
.769999984186E-3,392302.21875,-94736.2109375,-297566.,-11.482008934021,39.0603294372559,-27.578321456909
.780000002123E-3,391857.9375,-93233.9921875,-298623.9375,-11.627336502075,39.095272064209,-27.467935562134
.790000020061E-3,391408.03125,-91730.421875,-299677.625,-11.772492408752,39.1296501159668,-27.357158660889
.79999997979E-3,390952.53125,-90225.5234375,-300727.,-11.917469024658,39.1634674072266,-27.246000289917
.809999997728E-3,390491.4375,-88719.3203125,-301772.09375,-12.062259674072,39.196720123291,-27.134460449219
.820000015665E-3,390024.65625,-87211.8125,-302812.84375,-12.206851005554,39.2294006347656,-27.022546768188
.829999975394E-3,389552.125,-85702.9453125,-303849.1875,-12.351222038269,39.2614936828613,-26.910272598267
.839999993332E-3,389073.8125,-84192.734375,-304881.09375,-12.495339393616,39.2929916381836,-26.797655105591
.850000011269E-3,388590.03125,-82681.359375,-305908.65625,-12.639189720154,39.3238868713379,-26.684698104858
.859999970999E-3,388101.15625,-81169.03125,-306932.125,-12.782800674438,39.3541946411133,-26.571392059326
.869999988936E-3,387607.25,-79655.8046875,-307951.4375,-12.926229476929,39.3839378356934,-26.457708358765
.880000006873E-3,387108.0625,-78141.546875,-308966.5,-13.069519042969,39.4131469726563,-26.343627929688
.89000002481E-3,386603.3125,-76626.1484375,-309977.15625,-13.212677001953,39.441822052002,-26.229145050049
.89999998454E-3,386092.90625,-75109.5859375,-310983.3125,-13.355688095093,39.4699554443359,-26.114267349243
